goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
65,星宿:メカストームボックス,Starway: Mechanical Storm Box,お宝 / 宝箱,Treasure / treasure chest,,,,,21764,39285,22000,3,直近30日間の取引データなし,2026-09-20
66,星宿:ゴールドブレードボックス,Starway: Knife of the Golden Hall Box,お宝 / 宝箱,Treasure / treasure chest,,,,,93372,93372,22000,1,直近30日間の取引データなし,2026-09-20
67,「不思議な庭園」愛蔵版限定BOX,[Mysterious Garden] Collection Box,お宝 / 宝箱,Treasure / treasure chest,,,,,235711,1571409,15714,2,直近30日間の取引データなし,2026-09-20
68,「Pearl Daydream」限定BOX,Time Garden Day Box,お宝 / 宝箱,Treasure / treasure chest,,,,,34063,63659,5343,3,直近30日間の取引データなし,2026-09-20
69,「Midnight Galaxy」限定BOX,Time Garden Midnight Box,お宝 / 宝箱,Treasure / treasure chest,14510,2026-08-26,1,14510,22394,63659,5343,5,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
80,M27:天下無双 先鋒版(専属),M27: Second to None Vanguard Edition (Exclusive),銃器,Weapon,786,2026-09-17,2,786,786,1571409,1571,552,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
81,M27:天下無双 豪華版(専属),M27: Second to None Enjoy Edition (Exclusive),銃器,Weapon,1571,2026-09-15,3,1571,1571,226297,3143,117,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
82,M27:天下無双 進化版(専属),M27: Second to None Advanced Edition (Exclusive),銃器,Weapon,,,,,3143,267140,6286,17,直近30日間の取引データなし,2026-09-20
83,M27:天下無双 旗艦版(専属),M27: Second to None Flagship Edition (Exclusive),銃器,Weapon,,,,,5657,22000,11314,19,直近30日間の取引データなし,2026-09-20
84,M27:天下無双 豪華版Ⅰ(専属),M27: Second to None Deluxe Edition I (Exclusive),銃器,Weapon,11000,2026-08-24,1,11000,11000,36724,22000,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
85,M27:天下無双 豪華版Ⅱ(専属),M27: Second to None Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21214,138708,42428,3,直近30日間の取引データなし,2026-09-20
86,M27:天下無双 豪華版Ⅲ(専属),M27: Second to None Deluxe Edition III (Exclusive),銃器,Weapon,,,,,39285,319524,78570,24,直近30日間の取引データなし,2026-09-20
164,"HUNTER×HUNTER
トレーディングコラボガチャBOX",Hunter × Hunter collaboration Event Tradeable Lucky Draw,お宝 / 宝箱,Treasure / treasure chest,1804,2026-09-11,2,1622,1457,15714,314,45,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
429,トレーディングコラボガチャ:Fate/stay night [Heaven's Feel],Tradable Lucky Draw: Fate/Stay Night [Heaven's Feel],お宝 / 宝箱,Treasure / treasure chest,1879,2026-09-04,4,1522,1681,15714,314,29,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
430,AK-47:リヴァイ 進化版(専属),AK47: Strongest Human Enjoy Edition (Exclusive),銃器,Weapon,,,,,1257,7857,2514,26,直近30日間の取引データなし,2026-09-20
431,M4A1:進撃の巨人 先鋒版(専属),M4A1: Power Reverence Vanguard Edition (Exclusive),銃器,Weapon,786,2026-09-19,13,958,1081,1567235,1571,319,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
432,M4A1:進撃の巨人 旗艦版(専属),M4A1: Power Reverence Flagship Edition (Exclusive),銃器,Weapon,1944,2026-09-20,24,2034,2470,1571409,3143,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
433,M4A1:進撃の巨人 豪華旗艦版(専属),M4A1: Power Reverence Deluxe Flagship Edition (Exclusive),銃器,Weapon,3143,2026-09-19,18,3143,3143,16930,6286,47,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
434,AK-47:リヴァイ 先鋒版(専属),AK47: Strongest Human Vanguard Edition (Exclusive),銃器,Weapon,,,,,629,1571409,1257,382,直近30日間の取引データなし,2026-09-20
435,AK-47:リヴァイ 旗艦版(専属),AK47: Strongest Human Flagship Edition (Exclusive),銃器,Weapon,2357,2026-09-19,11,2357,2357,11463,4714,60,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
436,M16A4:自由の翼 先鋒版(専属),M16A4: Liberty Wind Vanguard Edition (Exclusive),銃器,Weapon,1491,2026-09-18,7,1054,1505,628564,1639,193,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
437,M16A4:自由の翼 進化版(専属),M16A4: Liberty Wind Enjoy Edition (Exclusive),銃器,Weapon,2605,2026-09-20,10,2424,2624,12730,3143,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
438,M16A4:自由の翼 旗艦版(専属),M16A4: Liberty Wind Flagship Edition (Exclusive),銃器,Weapon,4226,2026-09-20,52,3655,4084,21005,6286,52,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
443,M27:ドラゴンフォース 旗艦版(専属),M27: Dragon Force Flagship Edition (exclusive),銃器,Weapon,6286,2026-09-16,16,6286,6286,30374,12571,91,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
444,P90:ドラゴンフォース 先鋒版(専属),P90: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,,,,,786,6240,1571,55,直近30日間の取引データなし,2026-09-20
445,P90:ドラゴンフォース 豪華版(専属),P90: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,1894,2026-09-07,2,1886,2434,4130,3143,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
446,P90:ドラゴンフォース 旗艦版(専属),P90: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,3177,2026-09-16,6,3338,3143,314282,6286,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1571,2026-09-10,2,1571,2462,143858,3143,50,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,,,,,3889,17287,6286,9,直近30日間の取引データなし,2026-09-20
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6286,2026-09-19,30,6286,6286,15034,12571,19,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,3240,2026-09-20,7,3233,4441,6086,3715,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,5831,2026-09-18,5,6589,7694,8831,6414,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,10516,2026-09-20,35,10678,10211,13684,12057,4,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,,,,,1571,8663,3143,45,直近30日間の取引データなし,2026-09-20
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3143,2026-09-13,3,3143,3143,12571,6286,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,,,,,770,5836,786,25,直近30日間の取引データなし,2026-09-20
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,,,,,955,2602,1571,10,直近30日間の取引データなし,2026-09-20
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,,,,,3143,6286,3143,3,直近30日間の取引データなし,2026-09-20
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,,,,,1969,4120,786,9,直近30日間の取引データなし,2026-09-20
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,,,,,2483,4336,1571,2,直近30日間の取引データなし,2026-09-20
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,6600,2026-09-17,4,6639,6757,7071,7260,3,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,398,2026-09-13,1,398,778,4791,786,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,1791,2026-09-10,2,1784,1886,11221,1571,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,3413,2026-09-19,3,3103,7857,30396,3143,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,8718,2026-09-13,7,6557,8765,8765,9589,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,11691,2026-09-20,45,10252,11184,30435,12571,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,3892,2026-09-18,27,3858,4006,10258,4345,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,2329,2026-09-09,3,2235,2750,157141,1571,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1100,2829,2829,7,直近30日間の取引データなし,2026-09-20
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3440,3440,5029,1,直近30日間の取引データなし,2026-09-20
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9743,0,直近30日間の取引データなし,2026-09-20
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7071,18857,18857,3,直近30日間の取引データなし,2026-09-20
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31428,0,直近30日間の取引データなし,2026-09-20
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42428,0,直近30日間の取引データなし,2026-09-20
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,18857,18857,50285,3,直近30日間の取引データなし,2026-09-20
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,8800,31428,22000,2,直近30日間の取引データなし,2026-09-20
524,「HEADLINERS:センターステップ」BOX,Rainbow Sounds: Fantasy Dance Box,お宝 / 宝箱,Treasure / treasure chest,,,,,0,0,22000,0,直近30日間の取引データなし,2026-09-20
525,95式:チョッパー Lv.1(専属),QBZ-95: Chopper Pioneer Edition (Exclusive),銃器,Weapon,,,,,314,3680,1571,82,直近30日間の取引データなし,2026-09-20
526,95式:チョッパー Lv.2(専属),QBZ-95: Chopper Enjoyment Edition (Exclusive),銃器,Weapon,,,,,629,5005,3143,39,直近30日間の取引データなし,2026-09-20
527,95式:チョッパー Lv.3(専属),95式:乔巴 Aggressive Edition (Exclusive),銃器,Weapon,,,,,4169,4997,6286,3,直近30日間の取引データなし,2026-09-20
528,95式:チョッパー Lv.4(専属),QBZ-95: Chopper Flagship Edition (Exclusive),銃器,Weapon,2514,2026-08-30,1,2514,2514,1474048,11314,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
529,95式:チョッパー Lv.5(専属),QBZ-95: Chopper Deluxe Edition I(Exclusive),銃器,Weapon,,,,,4722,7428,9428,2,直近30日間の取引データなし,2026-09-20
530,95式:チョッパー Lv.6(専属),QBZ-95: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,8643,20820,17285,5,直近30日間の取引データなし,2026-09-20
531,95式:チョッパー Lv.7(専属),QBZ-95: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,17285,26874,31428,4,直近30日間の取引データなし,2026-09-20
532,AK14:チョッパー Lv.1(専属),AK14: Chopper Vanguard Edition (Exclusive),銃器,Weapon,157,2026-08-30,1,157,299,6333,314,47,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
533,AK14:チョッパー Lv.2(専属),AK14: Chopper Enjoy Edition (Exclusive),銃器,Weapon,,,,,1179,5153,629,7,直近30日間の取引データなし,2026-09-20
534,AK14:チョッパー Lv.3(専属),AK14: Chopper Advanced Edition (Exclusive),銃器,Weapon,629,2026-09-20,1,629,0,0,1257,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
535,AK14:チョッパー Lv.4(専属),AK14: Chopper Flagship Edition (Exclusive),銃器,Weapon,,,,,5657,5657,2514,1,直近30日間の取引データなし,2026-09-20
536,AK14:チョッパー Lv.5(専属),AK14: Chopper Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,5029,0,直近30日間の取引データなし,2026-09-20
537,AK14:チョッパー Lv.6(専属),AK14: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,22983,22983,10057,1,直近30日間の取引データなし,2026-09-20
538,AK14:チョッパー Lv.7(専属),AK14: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,0,0,20114,0,直近30日間の取引データなし,2026-09-20
539,SK12:チョッパー Lv.1(専属),SK12: Chopper Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,157,2026-09-17,3,181,157,1571252,786,352,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
540,SK12:チョッパー Lv.2(専属),SK12: Chopper Deluxe Edition (Exclusive),不明（カテゴリタグなし）,,314,2026-09-16,3,314,723,34351,1571,51,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
541,SK12:チョッパー Lv.3(専属),SK12: Chopper Deluxe Edition (Exclusive),不明（カテゴリタグなし）,,,,,,1989,3133,3143,3,直近30日間の取引データなし,2026-09-20
542,SK12:チョッパー Lv.4(専属),SK12: Chopper Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,1257,6286,6286,3,直近30日間の取引データなし,2026-09-20
543,SK12:チョッパー Lv.5(専属),SK12: Chopper Deluxe Edition I (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,10057,0,直近30日間の取引データなし,2026-09-20
544,SK12:チョッパー Lv.6(専属),SK12: Chopper Deluxe Edition II (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,14143,0,直近30日間の取引データなし,2026-09-20
545,SK12:チョッパー Lv.7(専属),SK12: Chopper Deluxe Edition III (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,17285,0,直近30日間の取引データなし,2026-09-20
546,UZI:チョッパー Lv.1(専属),UZI: Chopper Pioneer Edition (Exclusive),不明（カテゴリタグなし）,,492,2026-09-07,1,492,492,85403,786,61,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
547,UZI:チョッパー Lv.2(専属),UZI: Chopper Premium Edition (Exclusive),不明（カテゴリタグなし）,,,,,,786,5223,1571,10,直近30日間の取引データなし,2026-09-20
548,UZI:チョッパー Lv.3(専属),UZI: Tony Tony Chopper Enterprising Edition (Exclusive),不明（カテゴリタグなし）,,,,,,4714,4714,3143,1,直近30日間の取引データなし,2026-09-20
549,UZI:チョッパー Lv.4(専属),UZI: Tony Tony Chopper Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,6286,0,直近30日間の取引データなし,2026-09-20
550,UZI:チョッパー Lv.5(専属),UZI: Chopper Deluxe Edition I (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,10057,0,直近30日間の取引データなし,2026-09-20
551,UZI:チョッパー Lv.6(専属),UZI: Chopper Deluxe Edition II (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,14143,0,直近30日間の取引データなし,2026-09-20
552,UZI:チョッパー Lv.7(専属),UZI: Chopper Deluxe Edition III(Exclusive),不明（カテゴリタグなし）,,,,,,0,0,17285,0,直近30日間の取引データなし,2026-09-20
553,AUG:ハンコック Lv.1(専属),AUG: Pirate Empress Pioneer Edition (Exclusive),銃器,Weapon,,,,,1590,3075,2829,7,直近30日間の取引データなし,2026-09-20
554,AUG:ハンコック Lv.2(専属),AUG: Pirate Empress Enjoy Version (Exclusive),銃器,Weapon,,,,,2043,3446,5029,2,直近30日間の取引データなし,2026-09-20
555,AUG:ハンコック Lv.3(専属),AUG: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,4688,5143,9743,2,直近30日間の取引データなし,2026-09-20
556,AUG:ハンコック Lv.4(専属),AUG: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7071,7071,18857,1,直近30日間の取引データなし,2026-09-20
557,AUG:ハンコック Lv.5(専属),AUG: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31428,0,直近30日間の取引データなし,2026-09-20
558,AUG:ハンコック Lv.6(専属),AUG: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,17853,17853,42428,1,直近30日間の取引データなし,2026-09-20
559,AUG:ハンコック Lv.7(専属),AUG: Pirate Empress Deluxe Edition III (Exclusive),銃器,Weapon,,,,,0,0,50285,0,直近30日間の取引データなし,2026-09-20
560,81式:ハンコック Lv.1(専属),81式: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1100,2671,2829,17,直近30日間の取引データなし,2026-09-20
561,81式:ハンコック Lv.2(専属),Type 81: Pirate Empress Enjoyment Edition (Exclusive),銃器,Weapon,,,,,0,0,5029,0,直近30日間の取引データなし,2026-09-20
562,81式:ハンコック Lv.3(専属),Type 81: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9743,0,直近30日間の取引データなし,2026-09-20
563,81式:ハンコック Lv.4(専属),Type 81: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,0,0,18857,0,直近30日間の取引データなし,2026-09-20
564,81式:ハンコック Lv.5(専属),Type 81: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31428,0,直近30日間の取引データなし,2026-09-20
565,81式:ハンコック Lv.6(専属),Type 81: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42428,0,直近30日間の取引データなし,2026-09-20
566,81式:ハンコック Lv.7(専属),81式: Pirate Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,0,0,50285,0,直近30日間の取引データなし,2026-09-20
576,輸送機:クロノエージェント,Fighter Plane: Epochal Energy,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,0,0,78570,0,直近30日間の取引データなし,2026-09-20
577,輸送機:クロノエージェント 精錬Ⅰ,Fighter Plane: Epochal Energy Phantasm I,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,86427,96475,109999,10,直近30日間の取引データなし,2026-09-20
578,輸送機:クロノエージェント 精錬Ⅱ,Fighter Plane: Epochal Energy Phantasm II,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,109999,109999,141427,13,直近30日間の取引データなし,2026-09-20
579,輸送機:クロノエージェント 精錬Ⅲ,Fighter Plane: Epochal Energy Phantasm III,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,125713,125713,157141,2,直近30日間の取引データなし,2026-09-20
580,輸送機:クロノエージェント 精錬Ⅳ,Fighter Plane: Epochal Energy Phantasm IV,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,157141,157141,188569,1,直近30日間の取引データなし,2026-09-20
581,輸送機:クロノエージェント 精錬Ⅴ,Fighter Plane: Epochal Energy Phantasm V,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,212140,251425,251425,8,直近30日間の取引データなし,2026-09-20
582,AK-47:ゾロ Lv.1(専属),AK47: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,1675,2252,2200,4,直近30日間の取引データなし,2026-09-20
583,AK-47:ゾロ Lv.2(専属),AK47: Zoro Enjoy Edition (Exclusive),銃器,Weapon,,,,,3768,5811,3929,2,直近30日間の取引データなし,2026-09-20
584,AK-47:ゾロ Lv.3(専属),AK47: Zoro Deluxe Edition (Exclusive),銃器,Weapon,,,,,0,0,7857,0,直近30日間の取引データなし,2026-09-20
585,AK-47:ゾロ Lv.4(専属),AK47: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,7071,14143,14143,4,直近30日間の取引データなし,2026-09-20
586,AK-47:ゾロ Lv.5(専属),AK47: Zoro Deluxe Edition I(Exclusive),銃器,Weapon,,,,,0,0,22628,0,直近30日間の取引データなし,2026-09-20
587,AK-47:ゾロ Lv.6(専属),MK5:総長の威光,銃器,Weapon,,,,,15714,15714,31428,2,直近30日間の取引データなし,2026-09-20
588,AK-47:ゾロ Lv.7(専属),AK47: Zoro Deluxe Edition III (Exclusive),銃器,Weapon,,,,,18857,40797,37714,7,直近30日間の取引データなし,2026-09-20
589,AUG:ゾロ Lv.1(専属),AUG: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,1249,1912,2200,2,直近30日間の取引データなし,2026-09-20
590,AUG:ゾロ Lv.2(専属),AUG: Zoro Enjoy Edition (Exclusive),銃器,Weapon,,,,,2222,5643,3929,5,直近30日間の取引データなし,2026-09-20
591,AUG:ゾロ Lv.3(専属),AUG: Zoro Initiative Edition (Exclusive),銃器,Weapon,,,,,6418,6418,7857,2,直近30日間の取引データなし,2026-09-20
592,AUG:ゾロ Lv.4(専属),AUG: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,7071,11806,14143,6,直近30日間の取引データなし,2026-09-20
593,AUG:ゾロ Lv.5(専属),AUG: Zoro Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,22628,0,直近30日間の取引データなし,2026-09-20
594,AUG:ゾロ Lv.6(専属),AUG: Zoro Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,31428,0,直近30日間の取引データなし,2026-09-20
595,M4A1:ゾロ Lv.1(専属),M4A1: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,0,0,3143,0,直近30日間の取引データなし,2026-09-20
596,M4A1:ゾロ Lv.2(専属),M4A1: Zoro Grandeur Enjoy Edition (Exclusive),銃器,Weapon,,,,,4890,4890,6286,1,直近30日間の取引データなし,2026-09-20
597,M4A1:ゾロ Lv.3(専属),M4A1: Zoro Advance Edition (Exclusive),銃器,Weapon,,,,,6286,6286,12571,1,直近30日間の取引データなし,2026-09-20
598,M4A1:ゾロ Lv.4(専属),M4A1: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,9428,15801,18857,9,直近30日間の取引データなし,2026-09-20
599,M4A1:ゾロ Lv.5(専属),M4A1: Zoro Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,28285,0,直近30日間の取引データなし,2026-09-20
600,M4A1:ゾロ Lv.6(専属),M4A1: Zoro Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21214,21214,47142,1,直近30日間の取引データなし,2026-09-20
601,M4A1:ゾロ Lv.7(専属),M4A1: Zoro Deluxe Edition III (Exclusive),銃器,Weapon,,,,,28285,28285,70713,8,直近30日間の取引データなし,2026-09-20
602,AUG:ゾロ Lv.7(専属),AUG: Zoro Deluxe Edition III(Exclusive),銃器,Weapon,,,,,18857,18857,37714,2,直近30日間の取引データなし,2026-09-20
604,M4A1:進撃の巨人 豪華旗艦版+(専属),M4A1: Power Reverence Deluxe Flagship Edition+ (Exclusive),銃器,Weapon,6286,2026-09-20,17,6340,12661,12661,12571,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
606,光り輝く夢(専属),Shining Dream (Exclusive),衣装 / セット,Outfit / Set,,,,,1047,1813,314,8,直近30日間の取引データなし,2026-09-20
607,マシュマロバニー(専属),Bonnie Cotton Candy (Exclusive),衣装 / セット,Outfit / Set,292,2026-09-17,7,430,566,5131,321,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-20
