goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
447,SACR-L:ドラゴンフォース 先鋒版(専属),SACR-L: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,1580,2026-08-02,3,1581,1580,144658,3160,50,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
448,SACR-L:ドラゴンフォース 豪華版(専属),SACR-L: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,7403,2026-07-28,2,6053,4851,17383,8143,13,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
449,SACR-L:ドラゴンフォース 旗艦版(専属),SACR-L: Dragon Force Flagship Edition (Exclusive),銃器,Weapon,6321,2026-08-03,20,6321,6321,15117,12641,16,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
450,CS LR4:ドラゴンフォース 先鋒版(専属),CS/LR-4: Dragon Force Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,3562,2026-07-30,5,3132,3856,6120,4018,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
451,CS LR4:ドラゴンフォース 豪華版(専属),CS/LR-4: Dragon Force Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,6321,2026-07-31,5,5356,6321,8880,6953,6,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
452,CS LR4:ドラゴンフォース 旗艦版(専属),CS/LR-4: Dragon Force Flagship Edition (exclusive),不明（カテゴリタグなし）,,9184,2026-08-03,35,9667,8819,9939,10454,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
453,M27:ドラゴンフォース 先鋒版(専属),M27: Dragon Force Vanguard Edition (Exclusive),銃器,Weapon,,,,,1580,8711,3160,43,直近30日間の取引データなし,2026-08-03
454,M27:ドラゴンフォース 豪華版(専属),M27: Dragon Force Enjoy Edition (Exclusive),銃器,Weapon,3160,2026-07-30,3,3160,3160,12641,6321,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
466,HK50:炎炎ノ消防隊 先鋒版(専属),HK50: Blaze Firefighters Vanguard Edition (Exclusive),銃器,Weapon,,,,,774,5869,790,26,直近30日間の取引データなし,2026-08-03
467,HK50:炎炎ノ消防隊 豪華版(専属),HK50: Blaze Firefighters Enjoy Edition (Exclusive),銃器,Weapon,727,2026-07-26,2,645,1026,2617,1580,9,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
468,HK50:炎炎ノ消防隊 旗艦版(専属),HK50: Blaze Firefighters Flagship Edition (Exclusive),銃器,Weapon,942,2026-07-30,2,1327,3160,4740,3160,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
469,M860:ハーレイ･クイン 先鋒版(専属),M860: Harley Quinn Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,1417,2026-07-21,1,1417,2136,4143,790,8,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
470,M860:ハーレイ･クイン 豪華版(専属),M860: Harley Quinn Enjoy Edition (Exclusive),不明（カテゴリタグなし）,,3775,2026-07-22,1,3775,3777,4360,1580,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
471,M860:ハーレイ･クイン 旗艦版(専属),M860: Harley Quinn Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,6321,7111,3160,6,直近30日間の取引データなし,2026-08-03
472,AUG:ハーレイ･クイン 先鋒版(専属),AUG: Harley Quinn Vanguard Edition (Exclusive),銃器,Weapon,172,2026-07-18,2,423,662,4818,790,22,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
473,AUG:ハーレイ･クイン 豪華版(専属),AUG: Harley Quinn Enjoy Edition (Exclusive),銃器,Weapon,654,2026-07-27,1,654,1801,11284,1580,14,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
474,AUG:ハーレイ･クイン 旗艦版(専属),AUG: Harley Quinn Flagship Edition (exclusive),銃器,Weapon,3453,2026-07-07,1,3453,4740,30565,3160,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
476,初号機95式 Ⅲ型(専属),QBZ-95: Unit-01 Type III (Exclusive),銃器,Weapon,8466,2026-07-24,5,9603,6796,11393,6321,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,9612,2026-08-03,48,12497,9939,30604,12641,14,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,3410,2026-08-03,31,4251,3894,10315,4398,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,2811,2026-07-31,9,3652,3505,11298,3091,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1111,2844,2844,6,直近30日間の取引データなし,2026-08-03
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3459,3459,5056,1,直近30日間の取引データなし,2026-08-03
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9797,0,直近30日間の取引データなし,2026-08-03
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,7111,2026-07-26,1,7111,17838,18962,18962,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31603,0,直近30日間の取引データなし,2026-08-03
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42664,0,直近30日間の取引データなし,2026-08-03
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,18962,18962,50565,4,直近30日間の取引データなし,2026-08-03
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,31603,31603,22122,1,直近30日間の取引データなし,2026-08-03
524,「HEADLINERS:センターステップ」BOX,Rainbow Sounds: Fantasy Dance Box,お宝 / 宝箱,Treasure / treasure chest,,,,,0,0,22122,0,直近30日間の取引データなし,2026-08-03
525,95式:チョッパー Lv.1(専属),QBZ-95: Chopper Pioneer Edition (Exclusive),銃器,Weapon,316,2026-07-12,2,316,316,3701,1580,83,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
526,95式:チョッパー Lv.2(専属),QBZ-95: Chopper Enjoyment Edition (Exclusive),銃器,Weapon,,,,,632,5033,3160,38,直近30日間の取引データなし,2026-08-03
527,95式:チョッパー Lv.3(専属),95式:乔巴 Aggressive Edition (Exclusive),銃器,Weapon,1342,2026-08-03,1,1342,5025,5025,6321,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
528,95式:チョッパー Lv.4(専属),QBZ-95: Chopper Flagship Edition (Exclusive),銃器,Weapon,,,,,2528,1482252,11377,24,直近30日間の取引データなし,2026-08-03
529,95式:チョッパー Lv.5(専属),QBZ-95: Chopper Deluxe Edition I(Exclusive),銃器,Weapon,,,,,4748,7469,9481,2,直近30日間の取引データなし,2026-08-03
530,95式:チョッパー Lv.6(専属),QBZ-95: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,8691,20935,17382,5,直近30日間の取引データなし,2026-08-03
531,95式:チョッパー Lv.7(専属),QBZ-95: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,17382,27024,31603,5,直近30日間の取引データなし,2026-08-03
532,AK14:チョッパー Lv.1(専属),AK14: Chopper Vanguard Edition (Exclusive),銃器,Weapon,289,2026-07-28,2,268,297,6368,318,49,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
533,AK14:チョッパー Lv.2(専属),AK14: Chopper Enjoy Edition (Exclusive),銃器,Weapon,1054,2026-07-11,2,843,1185,5181,632,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
534,AK14:チョッパー Lv.3(専属),AK14: Chopper Advanced Edition (Exclusive),銃器,Weapon,825,2026-07-10,1,825,0,0,1264,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
535,AK14:チョッパー Lv.4(専属),AK14: Chopper Flagship Edition (Exclusive),銃器,Weapon,,,,,5689,5689,2528,1,直近30日間の取引データなし,2026-08-03
536,AK14:チョッパー Lv.5(専属),AK14: Chopper Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,5056,0,直近30日間の取引データなし,2026-08-03
537,AK14:チョッパー Lv.6(専属),AK14: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,23111,23111,10113,1,直近30日間の取引データなし,2026-08-03
538,AK14:チョッパー Lv.7(専属),AK14: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,0,0,20226,0,直近30日間の取引データなし,2026-08-03
539,SK12:チョッパー Lv.1(専属),SK12: Chopper Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,188,2026-07-17,6,163,245,1579997,790,337,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
540,SK12:チョッパー Lv.2(専属),SK12: Chopper Deluxe Edition (Exclusive),不明（カテゴリタグなし）,,316,2026-08-02,3,316,932,34542,1580,40,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
541,SK12:チョッパー Lv.3(専属),SK12: Chopper Deluxe Edition (Exclusive),不明（カテゴリタグなし）,,632,2026-07-15,1,632,2250,3151,3160,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
542,SK12:チョッパー Lv.4(専属),SK12: Chopper Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,4908,6321,6321,2,直近30日間の取引データなし,2026-08-03
543,SK12:チョッパー Lv.5(専属),SK12: Chopper Deluxe Edition I (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,10113,0,直近30日間の取引データなし,2026-08-03
544,SK12:チョッパー Lv.6(専属),SK12: Chopper Deluxe Edition II (Exclusive),不明（カテゴリタグなし）,,,,,,4720,4720,14221,1,直近30日間の取引データなし,2026-08-03
545,SK12:チョッパー Lv.7(専属),SK12: Chopper Deluxe Edition III (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,17382,0,直近30日間の取引データなし,2026-08-03
546,UZI:チョッパー Lv.1(専属),UZI: Chopper Pioneer Edition (Exclusive),不明（カテゴリタグなし）,,188,2026-07-17,3,179,160,85878,790,60,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
547,UZI:チョッパー Lv.2(専属),UZI: Chopper Premium Edition (Exclusive),不明（カテゴリタグなし）,,578,2026-07-11,1,578,822,5252,1580,10,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
548,UZI:チョッパー Lv.3(専属),UZI: Tony Tony Chopper Enterprising Edition (Exclusive),不明（カテゴリタグなし）,,,,,,749,4740,3160,2,直近30日間の取引データなし,2026-08-03
549,UZI:チョッパー Lv.4(専属),UZI: Tony Tony Chopper Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,6321,0,直近30日間の取引データなし,2026-08-03
550,UZI:チョッパー Lv.5(専属),UZI: Chopper Deluxe Edition I (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,10113,0,直近30日間の取引データなし,2026-08-03
551,UZI:チョッパー Lv.6(専属),UZI: Chopper Deluxe Edition II (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,14221,0,直近30日間の取引データなし,2026-08-03
552,UZI:チョッパー Lv.7(専属),UZI: Chopper Deluxe Edition III(Exclusive),不明（カテゴリタグなし）,,,,,,0,0,17382,0,直近30日間の取引データなし,2026-08-03
553,AUG:ハンコック Lv.1(専属),AUG: Pirate Empress Pioneer Edition (Exclusive),銃器,Weapon,,,,,1599,3092,2844,7,直近30日間の取引データなし,2026-08-03
554,AUG:ハンコック Lv.2(専属),AUG: Pirate Empress Enjoy Version (Exclusive),銃器,Weapon,,,,,2054,2054,5056,1,直近30日間の取引データなし,2026-08-03
555,AUG:ハンコック Lv.3(専属),AUG: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,4714,5172,9797,2,直近30日間の取引データなし,2026-08-03
556,AUG:ハンコック Lv.4(専属),AUG: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7111,7111,18962,1,直近30日間の取引データなし,2026-08-03
557,AUG:ハンコック Lv.5(専属),AUG: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31603,0,直近30日間の取引データなし,2026-08-03
558,AUG:ハンコック Lv.6(専属),AUG: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,17952,17952,42664,1,直近30日間の取引データなし,2026-08-03
559,AUG:ハンコック Lv.7(専属),AUG: Pirate Empress Deluxe Edition III (Exclusive),銃器,Weapon,,,,,0,0,50565,0,直近30日間の取引データなし,2026-08-03
560,81式:ハンコック Lv.1(専属),81式: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1106,2686,2844,17,直近30日間の取引データなし,2026-08-03
561,81式:ハンコック Lv.2(専属),Type 81: Pirate Empress Enjoyment Edition (Exclusive),銃器,Weapon,,,,,0,0,5056,0,直近30日間の取引データなし,2026-08-03
562,81式:ハンコック Lv.3(専属),Type 81: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9797,0,直近30日間の取引データなし,2026-08-03
563,81式:ハンコック Lv.4(専属),Type 81: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7111,7111,18962,3,直近30日間の取引データなし,2026-08-03
564,81式:ハンコック Lv.5(専属),Type 81: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31603,0,直近30日間の取引データなし,2026-08-03
565,81式:ハンコック Lv.6(専属),Type 81: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42664,0,直近30日間の取引データなし,2026-08-03
566,81式:ハンコック Lv.7(専属),81式: Pirate Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,0,0,50565,0,直近30日間の取引データなし,2026-08-03
576,輸送機:クロノエージェント,Fighter Plane: Epochal Energy,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,0,0,79008,0,直近30日間の取引データなし,2026-08-03
577,輸送機:クロノエージェント 精錬Ⅰ,Fighter Plane: Epochal Energy Phantasm I,乗り物 / 輸送機,Vehicle / Transport Aircraft,86909,2026-07-07,1,86909,86909,110611,110611,12,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
578,輸送機:クロノエージェント 精錬Ⅱ,Fighter Plane: Epochal Energy Phantasm II,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,110611,110611,142214,12,直近30日間の取引データなし,2026-08-03
579,輸送機:クロノエージェント 精錬Ⅲ,Fighter Plane: Epochal Energy Phantasm III,乗り物 / 輸送機,Vehicle / Transport Aircraft,126412,2026-07-12,1,126412,126412,126412,158015,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
580,輸送機:クロノエージェント 精錬Ⅳ,Fighter Plane: Epochal Energy Phantasm IV,乗り物 / 輸送機,Vehicle / Transport Aircraft,158015,2026-07-16,1,158015,158015,158015,189619,2,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
581,輸送機:クロノエージェント 精錬Ⅴ,Fighter Plane: Epochal Energy Phantasm V,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,213321,252825,252825,8,直近30日間の取引データなし,2026-08-03
582,AK-47:ゾロ Lv.1(専属),AK47: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,1684,2264,2212,5,直近30日間の取引データなし,2026-08-03
583,AK-47:ゾロ Lv.2(専属),AK47: Zoro Enjoy Edition (Exclusive),銃器,Weapon,,,,,3789,5843,3950,2,直近30日間の取引データなし,2026-08-03
584,AK-47:ゾロ Lv.3(専属),AK47: Zoro Deluxe Edition (Exclusive),銃器,Weapon,,,,,0,0,7901,0,直近30日間の取引データなし,2026-08-03
585,AK-47:ゾロ Lv.4(専属),AK47: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,7111,14221,14221,4,直近30日間の取引データなし,2026-08-03
586,AK-47:ゾロ Lv.5(専属),AK47: Zoro Deluxe Edition I(Exclusive),銃器,Weapon,,,,,0,0,22754,0,直近30日間の取引データなし,2026-08-03
587,AK-47:ゾロ Lv.6(専属),MK5:総長の威光,銃器,Weapon,,,,,15802,19000,31603,3,直近30日間の取引データなし,2026-08-03
588,AK-47:ゾロ Lv.7(専属),AK47: Zoro Deluxe Edition III (Exclusive),銃器,Weapon,,,,,18962,41024,37924,7,直近30日間の取引データなし,2026-08-03
589,AUG:ゾロ Lv.1(専属),AUG: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,2181,2181,2212,1,直近30日間の取引データなし,2026-08-03
590,AUG:ゾロ Lv.2(専属),AUG: Zoro Enjoy Edition (Exclusive),銃器,Weapon,,,,,2234,5674,3950,5,直近30日間の取引データなし,2026-08-03
591,AUG:ゾロ Lv.3(専属),AUG: Zoro Initiative Edition (Exclusive),銃器,Weapon,,,,,6453,6453,7901,2,直近30日間の取引データなし,2026-08-03
592,AUG:ゾロ Lv.4(専属),AUG: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,7111,11872,14221,6,直近30日間の取引データなし,2026-08-03
593,AUG:ゾロ Lv.5(専属),AUG: Zoro Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,22754,0,直近30日間の取引データなし,2026-08-03
594,AUG:ゾロ Lv.6(専属),AUG: Zoro Deluxe Edition II (Exclusive),銃器,Weapon,,,,,15802,15802,31603,1,直近30日間の取引データなし,2026-08-03
595,M4A1:ゾロ Lv.1(専属),M4A1: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,0,0,3160,0,直近30日間の取引データなし,2026-08-03
596,M4A1:ゾロ Lv.2(専属),M4A1: Zoro Grandeur Enjoy Edition (Exclusive),銃器,Weapon,,,,,3160,3160,6321,1,直近30日間の取引データなし,2026-08-03
597,M4A1:ゾロ Lv.3(専属),M4A1: Zoro Advance Edition (Exclusive),銃器,Weapon,6321,2026-08-01,1,6321,6321,6321,12641,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-08-03
598,M4A1:ゾロ Lv.4(専属),M4A1: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,9481,15888,18962,10,直近30日間の取引データなし,2026-08-03
599,M4A1:ゾロ Lv.5(専属),M4A1: Zoro Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,28443,0,直近30日間の取引データなし,2026-08-03
600,M4A1:ゾロ Lv.6(専属),M4A1: Zoro Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21332,21332,47405,1,直近30日間の取引データなし,2026-08-03
601,M4A1:ゾロ Lv.7(専属),M4A1: Zoro Deluxe Edition III (Exclusive),銃器,Weapon,,,,,28443,28443,71107,9,直近30日間の取引データなし,2026-08-03
602,AUG:ゾロ Lv.7(専属),AUG: Zoro Deluxe Edition III(Exclusive),銃器,Weapon,,,,,18962,18962,37924,2,直近30日間の取引データなし,2026-08-03
