goods_id,商品名,商品名_原文,ジャンル,ジャンル_原文,直近成約価格_円,直近成約日,直近30日間の成約数_近似,直近30日間の平均成約価格_円,現在出品最安値_円,現在出品最高値_円,現在出品参考価格_円,現在出品数,備考,取得日
477,初号機95式 覚醒型(専属),QBZ-95: Unit-01 Awakening(Exclusive),銃器,Weapon,9706,2026-09-22,45,10343,10495,30476,12588,15,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
478,初号機95式 Ⅱ型(専属),QBZ-95: Unit-01 Type II (Exclusive),銃器,Weapon,4003,2026-09-21,28,3855,3984,10272,4145,7,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
479,初号機95式 Ⅰ型(専属),QBZ-95: Unit-01 Type I (Exclusive),銃器,Weapon,2858,2026-09-20,4,2393,4239,157354,3142,18,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
516,M27:ハンコック Lv.1(専属),M27: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1101,2832,2832,7,直近30日間の取引データなし,2026-09-22
517,M27:ハンコック Lv.2(専属),M27: Pirate Empress Enjoy Edition (Exclusive),銃器,Weapon,,,,,3444,3444,5035,1,直近30日間の取引データなし,2026-09-22
518,M27:ハンコック Lv.3(専属),M27: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9756,0,直近30日間の取引データなし,2026-09-22
519,M27:ハンコック Lv.4(専属),M27: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7081,18882,18882,3,直近30日間の取引データなし,2026-09-22
520,M27:ハンコック Lv.5(専属),M27: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31471,0,直近30日間の取引データなし,2026-09-22
521,M27:ハンコック Lv.6(専属),M27: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42485,0,直近30日間の取引データなし,2026-09-22
522,M27:ハンコック Lv.7(専属),M27: Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,18882,18882,50353,3,直近30日間の取引データなし,2026-09-22
523,「HEADLINERS:星の演説者」BOX,Rainbow Sounds: Planet Speech Box,お宝 / 宝箱,Treasure / treasure chest,,,,,8812,31471,22030,2,直近30日間の取引データなし,2026-09-22
524,「HEADLINERS:センターステップ」BOX,Rainbow Sounds: Fantasy Dance Box,お宝 / 宝箱,Treasure / treasure chest,,,,,0,0,22030,0,直近30日間の取引データなし,2026-09-22
525,95式:チョッパー Lv.1(専属),QBZ-95: Chopper Pioneer Edition (Exclusive),銃器,Weapon,315,2026-09-20,1,315,793,3685,1574,81,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
526,95式:チョッパー Lv.2(専属),QBZ-95: Chopper Enjoyment Edition (Exclusive),銃器,Weapon,,,,,629,5012,3147,39,直近30日間の取引データなし,2026-09-22
527,95式:チョッパー Lv.3(専属),95式:乔巴 Aggressive Edition (Exclusive),銃器,Weapon,,,,,4175,5004,6294,3,直近30日間の取引データなし,2026-09-22
528,95式:チョッパー Lv.4(専属),QBZ-95: Chopper Flagship Edition (Exclusive),銃器,Weapon,2518,2026-08-30,1,2518,2518,1476043,11329,20,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
529,95式:チョッパー Lv.5(専属),QBZ-95: Chopper Deluxe Edition I(Exclusive),銃器,Weapon,,,,,4728,7438,9441,2,直近30日間の取引データなし,2026-09-22
530,95式:チョッパー Lv.6(専属),QBZ-95: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,8654,20848,17309,5,直近30日間の取引データなし,2026-09-22
531,95式:チョッパー Lv.7(専属),QBZ-95: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,17309,26911,31471,4,直近30日間の取引データなし,2026-09-22
532,AK14:チョッパー Lv.1(専属),AK14: Chopper Vanguard Edition (Exclusive),銃器,Weapon,157,2026-08-30,1,157,299,6341,315,47,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
533,AK14:チョッパー Lv.2(専属),AK14: Chopper Enjoy Edition (Exclusive),銃器,Weapon,,,,,1180,5160,629,7,直近30日間の取引データなし,2026-09-22
534,AK14:チョッパー Lv.3(専属),AK14: Chopper Advanced Edition (Exclusive),銃器,Weapon,629,2026-09-20,1,629,0,0,1259,0,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
535,AK14:チョッパー Lv.4(専属),AK14: Chopper Flagship Edition (Exclusive),銃器,Weapon,,,,,5665,5665,2518,1,直近30日間の取引データなし,2026-09-22
536,AK14:チョッパー Lv.5(専属),AK14: Chopper Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,5035,0,直近30日間の取引データなし,2026-09-22
537,AK14:チョッパー Lv.6(専属),AK14: Chopper Deluxe Edition II (Exclusive),銃器,Weapon,,,,,23015,23015,10071,1,直近30日間の取引データなし,2026-09-22
538,AK14:チョッパー Lv.7(専属),AK14: Chopper Deluxe Edition III (Exclusive),銃器,Weapon,,,,,0,0,20141,0,直近30日間の取引データなし,2026-09-22
539,SK12:チョッパー Lv.1(専属),SK12: Chopper Vanguard Edition (Exclusive),不明（カテゴリタグなし）,,157,2026-09-22,4,175,157,1573379,787,352,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
540,SK12:チョッパー Lv.2(専属),SK12: Chopper Deluxe Edition (Exclusive),不明（カテゴリタグなし）,,315,2026-09-16,3,315,724,34397,1574,51,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
541,SK12:チョッパー Lv.3(専属),SK12: Chopper Deluxe Edition (Exclusive),不明（カテゴリタグなし）,,,,,,1992,3138,3147,3,直近30日間の取引データなし,2026-09-22
542,SK12:チョッパー Lv.4(専属),SK12: Chopper Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,1259,6294,6294,4,直近30日間の取引データなし,2026-09-22
543,SK12:チョッパー Lv.5(専属),SK12: Chopper Deluxe Edition I (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,10071,0,直近30日間の取引データなし,2026-09-22
544,SK12:チョッパー Lv.6(専属),SK12: Chopper Deluxe Edition II (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,14162,0,直近30日間の取引データなし,2026-09-22
545,SK12:チョッパー Lv.7(専属),SK12: Chopper Deluxe Edition III (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,17309,0,直近30日間の取引データなし,2026-09-22
546,UZI:チョッパー Lv.1(専属),UZI: Chopper Pioneer Edition (Exclusive),不明（カテゴリタグなし）,,493,2026-09-07,1,493,493,85519,787,61,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
547,UZI:チョッパー Lv.2(専属),UZI: Chopper Premium Edition (Exclusive),不明（カテゴリタグなし）,,,,,,787,5230,1574,10,直近30日間の取引データなし,2026-09-22
548,UZI:チョッパー Lv.3(専属),UZI: Tony Tony Chopper Enterprising Edition (Exclusive),不明（カテゴリタグなし）,,,,,,4721,4721,3147,1,直近30日間の取引データなし,2026-09-22
549,UZI:チョッパー Lv.4(専属),UZI: Tony Tony Chopper Flagship Edition (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,6294,0,直近30日間の取引データなし,2026-09-22
550,UZI:チョッパー Lv.5(専属),UZI: Chopper Deluxe Edition I (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,10071,0,直近30日間の取引データなし,2026-09-22
551,UZI:チョッパー Lv.6(専属),UZI: Chopper Deluxe Edition II (Exclusive),不明（カテゴリタグなし）,,,,,,0,0,14162,0,直近30日間の取引データなし,2026-09-22
552,UZI:チョッパー Lv.7(専属),UZI: Chopper Deluxe Edition III(Exclusive),不明（カテゴリタグなし）,,,,,,0,0,17309,0,直近30日間の取引データなし,2026-09-22
553,AUG:ハンコック Lv.1(専属),AUG: Pirate Empress Pioneer Edition (Exclusive),銃器,Weapon,,,,,1592,3079,2832,7,直近30日間の取引データなし,2026-09-22
554,AUG:ハンコック Lv.2(専属),AUG: Pirate Empress Enjoy Version (Exclusive),銃器,Weapon,,,,,2046,3451,5035,2,直近30日間の取引データなし,2026-09-22
555,AUG:ハンコック Lv.3(専属),AUG: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,4694,5150,9756,2,直近30日間の取引データなし,2026-09-22
556,AUG:ハンコック Lv.4(専属),AUG: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,7081,7081,18882,1,直近30日間の取引データなし,2026-09-22
557,AUG:ハンコック Lv.5(専属),AUG: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31471,0,直近30日間の取引データなし,2026-09-22
558,AUG:ハンコック Lv.6(専属),AUG: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,17877,17877,42485,1,直近30日間の取引データなし,2026-09-22
559,AUG:ハンコック Lv.7(専属),AUG: Pirate Empress Deluxe Edition III (Exclusive),銃器,Weapon,,,,,0,0,50353,0,直近30日間の取引データなし,2026-09-22
560,81式:ハンコック Lv.1(専属),81式: Pirate Empress Vanguard Edition (Exclusive),銃器,Weapon,,,,,1101,2675,2832,17,直近30日間の取引データなし,2026-09-22
561,81式:ハンコック Lv.2(専属),Type 81: Pirate Empress Enjoyment Edition (Exclusive),銃器,Weapon,,,,,0,0,5035,0,直近30日間の取引データなし,2026-09-22
562,81式:ハンコック Lv.3(専属),Type 81: Pirate Empress Advanced Edition (Exclusive),銃器,Weapon,,,,,0,0,9756,0,直近30日間の取引データなし,2026-09-22
563,81式:ハンコック Lv.4(専属),Type 81: Pirate Empress Flagship Edition (Exclusive),銃器,Weapon,,,,,0,0,18882,0,直近30日間の取引データなし,2026-09-22
564,81式:ハンコック Lv.5(専属),Type 81: Pirate Empress Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,31471,0,直近30日間の取引データなし,2026-09-22
565,81式:ハンコック Lv.6(専属),Type 81: Pirate Empress Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,42485,0,直近30日間の取引データなし,2026-09-22
566,81式:ハンコック Lv.7(専属),81式: Pirate Empress Deluxe Edition III(Exclusive),銃器,Weapon,,,,,0,0,50353,0,直近30日間の取引データなし,2026-09-22
576,輸送機:クロノエージェント,Fighter Plane: Epochal Energy,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,0,0,78677,0,直近30日間の取引データなし,2026-09-22
577,輸送機:クロノエージェント 精錬Ⅰ,Fighter Plane: Epochal Energy Phantasm I,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,86544,96606,110148,10,直近30日間の取引データなし,2026-09-22
578,輸送機:クロノエージェント 精錬Ⅱ,Fighter Plane: Epochal Energy Phantasm II,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,110148,110148,141618,13,直近30日間の取引データなし,2026-09-22
579,輸送機:クロノエージェント 精錬Ⅲ,Fighter Plane: Epochal Energy Phantasm III,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,125883,125883,157354,2,直近30日間の取引データなし,2026-09-22
580,輸送機:クロノエージェント 精錬Ⅳ,Fighter Plane: Epochal Energy Phantasm IV,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,157354,157354,188824,1,直近30日間の取引データなし,2026-09-22
581,輸送機:クロノエージェント 精錬Ⅴ,Fighter Plane: Epochal Energy Phantasm V,乗り物 / 輸送機,Vehicle / Transport Aircraft,,,,,212427,251766,251766,9,直近30日間の取引データなし,2026-09-22
582,AK-47:ゾロ Lv.1(専属),AK47: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,1677,2255,2203,4,直近30日間の取引データなし,2026-09-22
583,AK-47:ゾロ Lv.2(専属),AK47: Zoro Enjoy Edition (Exclusive),銃器,Weapon,,,,,3773,5819,3934,2,直近30日間の取引データなし,2026-09-22
584,AK-47:ゾロ Lv.3(専属),AK47: Zoro Deluxe Edition (Exclusive),銃器,Weapon,,,,,0,0,7868,0,直近30日間の取引データなし,2026-09-22
585,AK-47:ゾロ Lv.4(専属),AK47: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,7081,14162,14162,4,直近30日間の取引データなし,2026-09-22
586,AK-47:ゾロ Lv.5(専属),AK47: Zoro Deluxe Edition I(Exclusive),銃器,Weapon,,,,,0,0,22659,0,直近30日間の取引データなし,2026-09-22
587,AK-47:ゾロ Lv.6(専属),MK5:総長の威光,銃器,Weapon,,,,,15735,15735,31471,2,直近30日間の取引データなし,2026-09-22
588,AK-47:ゾロ Lv.7(専属),AK47: Zoro Deluxe Edition III (Exclusive),銃器,Weapon,,,,,18882,40852,37765,7,直近30日間の取引データなし,2026-09-22
589,AUG:ゾロ Lv.1(専属),AUG: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,1251,1915,2203,2,直近30日間の取引データなし,2026-09-22
590,AUG:ゾロ Lv.2(専属),AUG: Zoro Enjoy Edition (Exclusive),銃器,Weapon,,,,,2225,5651,3934,5,直近30日間の取引データなし,2026-09-22
591,AUG:ゾロ Lv.3(専属),AUG: Zoro Initiative Edition (Exclusive),銃器,Weapon,,,,,6426,6426,7868,2,直近30日間の取引データなし,2026-09-22
592,AUG:ゾロ Lv.4(専属),AUG: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,7081,11822,14162,6,直近30日間の取引データなし,2026-09-22
593,AUG:ゾロ Lv.5(専属),AUG: Zoro Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,22659,0,直近30日間の取引データなし,2026-09-22
594,AUG:ゾロ Lv.6(専属),AUG: Zoro Deluxe Edition II (Exclusive),銃器,Weapon,,,,,0,0,31471,0,直近30日間の取引データなし,2026-09-22
595,M4A1:ゾロ Lv.1(専属),M4A1: Zoro Vanguard Edition (Exclusive),銃器,Weapon,,,,,0,0,3147,0,直近30日間の取引データなし,2026-09-22
596,M4A1:ゾロ Lv.2(専属),M4A1: Zoro Grandeur Enjoy Edition (Exclusive),銃器,Weapon,,,,,4897,4897,6294,1,直近30日間の取引データなし,2026-09-22
597,M4A1:ゾロ Lv.3(専属),M4A1: Zoro Advance Edition (Exclusive),銃器,Weapon,,,,,6294,6294,12588,1,直近30日間の取引データなし,2026-09-22
598,M4A1:ゾロ Lv.4(専属),M4A1: Zoro Flagship Edition (Exclusive),銃器,Weapon,,,,,9441,15822,18882,9,直近30日間の取引データなし,2026-09-22
599,M4A1:ゾロ Lv.5(専属),M4A1: Zoro Deluxe Edition I (Exclusive),銃器,Weapon,,,,,0,0,28324,0,直近30日間の取引データなし,2026-09-22
600,M4A1:ゾロ Lv.6(専属),M4A1: Zoro Deluxe Edition II (Exclusive),銃器,Weapon,,,,,21243,21243,47206,1,直近30日間の取引データなし,2026-09-22
601,M4A1:ゾロ Lv.7(専属),M4A1: Zoro Deluxe Edition III (Exclusive),銃器,Weapon,,,,,28324,28324,70809,8,直近30日間の取引データなし,2026-09-22
602,AUG:ゾロ Lv.7(専属),AUG: Zoro Deluxe Edition III(Exclusive),銃器,Weapon,,,,,18882,18882,37765,2,直近30日間の取引データなし,2026-09-22
604,M4A1:進撃の巨人 豪華旗艦版+(専属),M4A1: Power Reverence Deluxe Flagship Edition+ (Exclusive),銃器,Weapon,6294,2026-09-20,16,6352,12678,12678,12588,1,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
606,光り輝く夢(専属),Shining Dream (Exclusive),衣装 / セット,Outfit / Set,,,,,1048,1816,315,8,直近30日間の取引データなし,2026-09-22
607,マシュマロバニー(専属),Bonnie Cotton Candy (Exclusive),衣装 / セット,Outfit / Set,566,2026-09-20,7,431,577,5138,472,21,※価格トレンドAPI(日次データ)に基づく近似値,2026-09-22
